"BEGIN_YEARMONTH","BEGIN_DAY","BEGIN_TIME","END_YEARMONTH","END_DAY","END_TIME","STATE","STATE_FIPS","YEAR","MONTH_NAME","EVENT_TYPE","CZ_TYPE","CZ_FIPS","CZ_NAME","WFO","BEGIN_DATE_TIME","CZ_TIMEZONE","END_DATE_TIME","INJURIES_DIRECT","INJURIES_INDIRECT","DEATHS_DIRECT","DEATHS_INDIRECT","DAMAGE_PROPERTY","DAMAGE_CROPS","SOURCE","MAGNITUDE","MAGNITUDE_TYPE","FLOOD_CAUSE","TOR_F_SCALE","TOR_LENGTH","TOR_WIDTH","BEGIN_RANGE","BEGIN_LOCATION","END_RANGE","END_LOCATION","BEGIN_LAT","BEGIN_LON","END_LAT","END_LON","DURATION","INJURE_DEATH"
201701,1,400,201701,4,1000,"OREGON",41,2017,"January","Winter Weather","Z",24,"EASTERN CURRY COUNTY & JOSEPHINE COUNTY","MFR","01-JAN-17 04:00:00","PST-8","04-JAN-17 10:00:00",0,0,0,1,"0.00K","0.00K","Official NWS Observations",NA,"","","",NA,NA,NA,"",NA,"",NA,NA,NA,NA,4680,1
201701,1,1800,201701,11,0,"OREGON",41,2017,"January","Cold/Wind Chill","Z",6,"GREATER  PORTLAND METRO AREA","PQR","01-JAN-17 18:00:00","PST-8","11-JAN-17 00:00:00",0,0,4,0,"0.00K","0.00K","Broadcast Media",NA,"","","",NA,NA,NA,"",NA,"",NA,NA,NA,NA,13320,4
201703,1,538,201703,1,539,"INDIANA",18,2017,"March","Tornado","C",117,"ORANGE","LMK","01-MAR-17 05:38:00","EST-5","01-MAR-17 05:39:00",1,0,0,0,"75.00K","0.00K","NWS Storm Survey",NA,"","","EF1",0.1,25,3,"LEIPSIC",3,"LEIPSIC",38.6884,-86.33,38.688,-86.3282,1,1
201703,1,559,201703,1,606,"INDIANA",18,2017,"March","Thunderstorm Wind","C",143,"SCOTT","LMK","01-MAR-17 05:59:00","EST-5","01-MAR-17 06:06:00",3,0,0,0,"200.00K","0.00K","NWS Storm Survey",78,"EG","","",NA,NA,2,"AUSTIN",3,"NEW FRANKFORT",38.7699,-85.8173,38.7704,-85.6813,7,3
201703,1,604,201703,1,615,"INDIANA",18,2017,"March","Thunderstorm Wind","C",143,"SCOTT","LMK","01-MAR-17 06:04:00","EST-5","01-MAR-17 06:15:00",8,0,0,0,"200.00K","0.00K","NWS Storm Survey",70,"EG","","",NA,NA,2,"VIENNA",0,"NABB",38.6253,-85.7904,38.6052,-85.63,11,8
201703,1,605,201703,1,607,"INDIANA",18,2017,"March","Tornado","C",143,"SCOTT","LMK","01-MAR-17 06:05:00","EST-5","01-MAR-17 06:07:00",10,0,0,0,"250.00K","0.00K","NWS Storm Survey",NA,"","","EF1",2.15,125,2,"VIENNA",2,"VIENNA",38.627,-85.784,38.621,-85.745,2,10
201703,1,628,201703,1,636,"TENNESSEE",47,2017,"March","Thunderstorm Wind","C",125,"MONTGOMERY","OHX","01-MAR-17 06:28:00","CST-6","01-MAR-17 06:36:00",2,0,0,0,"40.00K","0.00K","Emergency Manager",65,"EG","","",NA,NA,1,"BEL AIR ESTATES",1,"ST BETHLEHEM",36.5523,-87.4236,36.5675,-87.2912,8,2
201703,1,716,201703,1,721,"TENNESSEE",47,2017,"March","Thunderstorm Wind","C",149,"RUTHERFORD","OHX","01-MAR-17 07:16:00","CST-6","01-MAR-17 07:21:00",1,0,0,0,"30.00K","0.00K","NWS Storm Survey",70,"EG","","",NA,NA,1,"SANDHILL",2,"J PERCY PRIEST RES S",36.0387,-86.5608,36.0576,-86.5348,5,1
201705,1,100,201705,31,2300,"IDAHO",16,2017,"May","Flood","C",13,"BLAINE","PIH","01-MAY-17 01:00:00","MST-7","31-MAY-17 23:00:00",0,0,0,1,"10.00M","0.00K","River/Stream Gage",NA,"","Heavy Rain / Snow Melt","",NA,NA,10,"SUN VLY",20,"BELLEVUE",43.8023,-114.4917,43.47,-114.6689,44520,1
201705,1,0,201705,20,900,"ILLINOIS",17,2017,"May","Flood","C",165,"SALINE","PAH","01-MAY-17 00:00:00","CST-6","20-MAY-17 09:00:00",0,0,1,0,"30.00K","0.00K","Broadcast Media",NA,"","Heavy Rain","",NA,NA,2,"PANKEYVILLE",2,"PANKEYVILLE",37.7064,-88.4859,37.71,-88.5045,27900,1
201705,1,0,201705,4,900,"MISSOURI",29,2017,"May","Flood","C",23,"BUTLER","PAH","01-MAY-17 00:00:00","CST-6","04-MAY-17 09:00:00",0,0,1,0,"2.50M","100.00K","River/Stream Gage",NA,"","Heavy Rain","",NA,NA,0,"POPLAR BLUFF",1,"QULIN",36.75,-90.4,36.6026,-90.2819,4860,1
201705,1,1744,201705,1,1745,"PENNSYLVANIA",42,2017,"May","Tornado","C",27,"CENTRE","CTP","01-MAY-17 17:44:00","EST-5","01-MAY-17 17:45:00",1,0,0,0,"200.00K","0.00K","NWS Storm Survey",NA,"","","EF1",1.1,100,1,"SMULLTON",1,"REBERSBURG",40.9386,-77.4583,40.9473,-77.4405,1,1
201707,1,0,201707,5,2359,"NEVADA",32,2017,"July","Heat","Z",20,"LAS VEGAS VALLEY","VEF","01-JUL-17 00:00:00","PST-8","05-JUL-17 23:59:00",0,0,6,2,"0.00K","0.00K","County Official",NA,"","","",NA,NA,NA,"",NA,"",NA,NA,NA,NA,7199,8
201707,1,1714,201707,1,1725,"MAINE",23,2017,"July","Tornado","C",5,"CUMBERLAND","GYX","01-JUL-17 17:14:00","EST-5","01-JUL-17 17:25:00",1,0,0,0,"","0.00K","NWS Storm Survey",NA,"","","EF1",2.48,200,1,"BRIDGTON",2,"BRIDGTON",44.0597,-70.718,44.06,-70.67,11,1
201708,1,0,201708,4,2359,"NEVADA",32,2017,"August","Heat","Z",20,"LAS VEGAS VALLEY","VEF","01-AUG-17 00:00:00","PST-8","04-AUG-17 23:59:00",0,0,5,1,"0.00K","0.00K","County Official",NA,"","","",NA,NA,NA,"",NA,"",NA,NA,NA,NA,5759,6
201708,1,1200,201708,4,2000,"OREGON",41,2017,"August","Excessive Heat","Z",6,"GREATER  PORTLAND METRO AREA","PQR","01-AUG-17 12:00:00","PST-8","04-AUG-17 20:00:00",0,0,0,1,"0.00K","0.00K","Broadcast Media",NA,"","","",NA,NA,NA,"",NA,"",NA,NA,NA,NA,4800,1
201708,1,1200,201708,4,2000,"OREGON",41,2017,"August","Excessive Heat","Z",7,"CENTRAL WILLAMETTE VALLEY","PQR","01-AUG-17 12:00:00","PST-8","04-AUG-17 20:00:00",0,0,0,1,"0.00K","0.00K","Broadcast Media",NA,"","","",NA,NA,NA,"",NA,"",NA,NA,NA,NA,4800,1
201708,1,1200,201708,3,1600,"CALIFORNIA",6,2017,"August","Excessive Heat","Z",17,"SOUTHERN SACRAMENTO VALLEY","STO","01-AUG-17 12:00:00","PST-8","03-AUG-17 16:00:00",1,0,0,0,"0.00K","0.00K","Broadcast Media",NA,"","","",NA,NA,NA,"",NA,"",NA,NA,NA,NA,3120,1
201708,1,2000,201708,10,600,"WASHINGTON",53,2017,"August","Heat","Z",503,"WESTERN WHATCOM COUNTY","SEW","01-AUG-17 20:00:00","PST-8","10-AUG-17 06:00:00",5,0,0,0,"0.00K","0.00K","Newspaper",NA,"","","",NA,NA,NA,"",NA,"",NA,NA,NA,NA,12120,5
201709,1,1300,201709,1,1600,"CALIFORNIA",6,2017,"September","Excessive Heat","Z",509,"SAN FRANCISCO PENINSULA COAST","MTR","01-SEP-17 13:00:00","PST-8","01-SEP-17 16:00:00",0,0,3,0,"0.00K","0.00K","Newspaper",NA,"","","",NA,NA,NA,"",NA,"",NA,NA,NA,NA,180,3
201709,1,1300,201709,1,1600,"CALIFORNIA",6,2017,"September","Excessive Heat","Z",6,"SAN FRANCISCO","MTR","01-SEP-17 13:00:00","PST-8","01-SEP-17 16:00:00",0,0,3,0,"0.00K","0.00K","Newspaper",NA,"","","",NA,NA,NA,"",NA,"",NA,NA,NA,NA,180,3
201709,1,0,201709,15,0,"CALIFORNIA",6,2017,"September","Wildfire","Z",96,"S SIERRA MTNS","HNX","01-SEP-17 00:00:00","PST-8","15-SEP-17 00:00:00",6,0,0,0,"0.00K","0.00K","Park/Forest Service",NA,"","","",NA,NA,NA,"",NA,"",NA,NA,NA,NA,20160,6
201709,1,0,201709,24,1300,"CALIFORNIA",6,2017,"September","Wildfire","Z",97,"TULARE CTY MTNS","HNX","01-SEP-17 00:00:00","PST-8","24-SEP-17 13:00:00",5,0,0,0,"","0.00K","Park/Forest Service",NA,"","","",NA,NA,NA,"",NA,"",NA,NA,NA,NA,33900,5
201701,2,1937,201701,2,1946,"ALABAMA",1,2017,"January","Thunderstorm Wind","C",69,"HOUSTON","TAE","02-JAN-17 19:37:00","CST-6","02-JAN-17 19:46:00",0,0,4,0,"100.00K","0.00K","NWS Storm Survey",74,"EG","","",NA,NA,2,"MERRITTS CROSSROADS",1,"ARDILLA",31.1095,-85.4856,31.1514,-85.3671,9,4
201701,2,1311,201701,3,2200,"FLORIDA",12,2017,"January","Flood","C",131,"WALTON","TAE","02-JAN-17 13:11:00","CST-6","03-JAN-17 22:00:00",0,0,1,0,"0.00K","0.00K","Emergency Manager",NA,"","Heavy Rain","",NA,NA,0,"POND CREEK",1,"POND CREEK",30.787,-86.3865,30.7713,-86.3857,1969,1
201701,2,2249,201701,2,2256,"GEORGIA",13,2017,"January","Thunderstorm Wind","C",287,"TURNER","TAE","02-JAN-17 22:49:00","EST-5","02-JAN-17 22:56:00",0,0,1,0,"250.00K","0.00K","NWS Storm Survey",70,"EG","","",NA,NA,4,"DAKOTA",3,"DAKOTA",31.734,-83.7417,31.7877,-83.6514,7,1
201701,2,905,201701,2,915,"KANSAS",20,2017,"January","Winter Weather","Z",14,"THOMAS","GLD","02-JAN-17 09:05:00","CST-6","02-JAN-17 09:15:00",0,3,0,0,"","0.00K","Law Enforcement",NA,"","","",NA,NA,NA,"",NA,"",NA,NA,NA,NA,10,3
201701,2,1447,201701,2,1448,"ALABAMA",1,2017,"January","Thunderstorm Wind","C",3,"BALDWIN","MOB","02-JAN-17 14:47:00","CST-6","02-JAN-17 14:48:00",1,0,0,0,"950.00K","0.00K","NWS Storm Survey",70,"EG","","",NA,NA,1,"GULF SHRS",1,"GULF SHRS",30.2625,-87.687,30.2625,-87.687,1,1
201703,2,330,201703,2,650,"WISCONSIN",55,2017,"March","Winter Weather","Z",70,"WALWORTH","MKX","02-MAR-17 03:30:00","CST-6","02-MAR-17 06:50:00",0,0,0,1,"0.00K","0.00K","Law Enforcement",NA,"","","",NA,NA,NA,"",NA,"",NA,NA,NA,NA,200,1
201703,2,500,201703,2,1500,"MASSACHUSETTS",25,2017,"March","High Wind","Z",12,"SOUTHERN WORCESTER","BOX","02-MAR-17 05:00:00","EST-5","02-MAR-17 15:00:00",1,0,1,0,"12.00K","0.00K","Amateur Radio",51,"MG","","",NA,NA,NA,"",NA,"",NA,NA,NA,NA,600,2
201704,2,847,201704,2,849,"LOUISIANA",22,2017,"April","Tornado","C",99,"ST. MARTIN","LCH","02-APR-17 08:47:00","CST-6","02-APR-17 08:49:00",0,0,2,0,"15.00K","0.00K","NWS Storm Survey",NA,"","","EF1",0.8,20,2,"PATIN",1,"PATIN",30.2676,-91.8532,30.2756,-91.8436,2,2
201704,2,1655,201704,2,1700,"MISSISSIPPI",28,2017,"April","Thunderstorm Wind","C",135,"TALLAHATCHIE","MEG","02-APR-17 16:55:00","CST-6","02-APR-17 17:00:00",0,0,1,0,"","0.00K","Emergency Manager",50,"EG","","",NA,NA,0,"GLENDORA",1,"GLENDORA",33.83,-90.3,33.8326,-90.2919,5,1
201704,2,1745,201704,2,1845,"FLORIDA",12,2017,"April","Rip Current","Z",41,"VOLUSIA","MLB","02-APR-17 17:45:00","EST-5","02-APR-17 18:45:00",0,0,1,0,"0.00K","0.00K","Newspaper",NA,"","","",NA,NA,NA,"",NA,"",NA,NA,NA,NA,60,1
201704,2,2129,201704,3,345,"MISSISSIPPI",28,2017,"April","Flash Flood","C",121,"RANKIN","JAN","02-APR-17 21:29:00","CST-6","03-APR-17 03:45:00",0,0,1,0,"20.00K","0.00K","Emergency Manager",NA,"","Heavy Rain","",NA,NA,1,"FLORENCE",2,"FLORENCE",32.16,-90.11,32.1578,-90.1054,376,1
201704,2,1528,201704,2,1542,"LOUISIANA",22,2017,"April","Tornado","C",25,"CATAHOULA","JAN","02-APR-17 15:28:00","CST-6","02-APR-17 15:42:00",1,0,0,0,"300.00K","0.00K","NWS Storm Survey",NA,"","","EF2",10.52,880,1,"AIMWELL",1,"DUTY",31.7753,-92.0083,31.9045,-91.9135,14,1
201704,2,1609,201704,2,1622,"LOUISIANA",22,2017,"April","Tornado","C",41,"FRANKLIN","JAN","02-APR-17 16:09:00","CST-6","02-APR-17 16:22:00",2,0,0,0,"300.00K","0.00K","NWS Storm Survey",NA,"","","EF2",5.83,616,1,"CHASE",3,"COMO",32.087,-91.6894,32.1534,-91.63,13,2
201709,2,0,201709,6,2359,"NEVADA",32,2017,"September","Heat","Z",20,"LAS VEGAS VALLEY","VEF","02-SEP-17 00:00:00","PST-8","06-SEP-17 23:59:00",0,0,1,3,"0.00K","0.00K","County Official",NA,"","","",NA,NA,NA,"",NA,"",NA,NA,NA,NA,7199,4
201709,2,1831,201709,2,1845,"NEVADA",32,2017,"September","Thunderstorm Wind","C",3,"CLARK","VEF","02-SEP-17 18:31:00","PST-8","02-SEP-17 18:45:00",0,0,0,1,"0.00K","0.00K","Park/Forest Service",47,"MG","","",NA,NA,1,"COTTONWOOD LNDG",1,"COTTONWOOD LNDG",35.4926,-114.6862,35.4926,-114.6862,14,1
201701,3,0,201701,6,2359,"NEVADA",32,2017,"January","Cold/Wind Chill","Z",20,"LAS VEGAS VALLEY","VEF","03-JAN-17 00:00:00","PST-8","06-JAN-17 23:59:00",0,0,1,1,"0.00K","0.00K","County Official",NA,"","","",NA,NA,NA,"",NA,"",NA,NA,NA,NA,5759,2
201701,3,600,201701,3,900,"WISCONSIN",55,2017,"January","Winter Weather","Z",52,"SHEBOYGAN","MKX","03-JAN-17 06:00:00","CST-6","03-JAN-17 09:00:00",0,0,0,1,"","0.00K","Trained Spotter",NA,"","","",NA,NA,NA,"",NA,"",NA,NA,NA,NA,180,1
201701,3,1931,201701,4,541,"OREGON",41,2017,"January","Strong Wind","Z",2,"CENTRAL OREGON COAST","PQR","03-JAN-17 19:31:00","PST-8","04-JAN-17 05:41:00",0,0,0,1,"28.00K","0.00K","Broadcast Media",33,"MG","","",NA,NA,NA,"",NA,"",NA,NA,NA,NA,610,1
201703,3,115,201703,3,245,"MICHIGAN",26,2017,"March","Winter Weather","Z",14,"SOUTHERN SCHOOLCRAFT","MQT","03-MAR-17 01:15:00","EST-5","03-MAR-17 02:45:00",0,3,0,1,"100.00K","0.00K","Broadcast Media",NA,"","","",NA,NA,NA,"",NA,"",NA,NA,NA,NA,90,4
201703,3,1200,201703,3,1800,"OKLAHOMA",40,2017,"March","Wildfire","Z",30,"POTTAWATOMIE","OUN","03-MAR-17 12:00:00","CST-6","03-MAR-17 18:00:00",0,0,1,0,"0.00K","0.00K","Park/Forest Service",NA,"","","",NA,NA,NA,"",NA,"",NA,NA,NA,NA,360,1
201703,3,230,201703,3,1230,"PENNSYLVANIA",42,2017,"March","Winter Weather","Z",14,"BUTLER","PBZ","03-MAR-17 02:30:00","EST-5","03-MAR-17 12:30:00",0,2,0,0,"0.00K","0.00K","Broadcast Media",NA,"","","",NA,NA,NA,"",NA,"",NA,NA,NA,NA,600,2
201704,3,1421,201704,3,1423,"SOUTH CAROLINA",45,2017,"April","Tornado","C",87,"UNION","GSP","03-APR-17 14:21:00","EST-5","03-APR-17 14:23:00",0,0,1,0,"50.00K","0.00K","NWS Storm Survey",NA,"","","EF1",0.74,150,4,"ADA",4,"ADA",34.582,-81.606,34.586,-81.594,2,1
201704,3,252,201704,3,253,"ALABAMA",1,2017,"April","Thunderstorm Wind","C",119,"SUMTER","BMX","03-APR-17 02:52:00","CST-6","03-APR-17 02:53:00",1,0,0,0,"0.00K","0.00K","Fire Department/Rescue",50,"EG","","",NA,NA,2,"SILOAM",2,"SILOAM",32.3998,-88.271,32.3998,-88.271,1,1
201704,3,1424,201704,3,1430,"GEORGIA",13,2017,"April","Thunderstorm Wind","C",73,"COLUMBIA","CAE","03-APR-17 14:24:00","EST-5","03-APR-17 14:30:00",2,0,0,0,"","","NWS Storm Survey",70,"EG","","",NA,NA,2,"LEAH",2,"LEAH",33.69,-82.32,33.69,-82.32,6,2
201706,3,0,201706,7,2359,"NEVADA",32,2017,"June","Heat","Z",20,"LAS VEGAS VALLEY","VEF","03-JUN-17 00:00:00","PST-8","07-JUN-17 23:59:00",0,0,2,3,"0.00K","0.00K","County Official",NA,"","","",NA,NA,NA,"",NA,"",NA,NA,NA,NA,7199,5
201708,3,1900,201708,4,2200,"PUERTO RICO",99,2017,"August","Rip Current","Z",8,"NORTHWEST","SJU","03-AUG-17 19:00:00","AST-4","04-AUG-17 22:00:00",0,0,1,0,"0.00K","0.00K","Newspaper",NA,"","","",NA,NA,NA,"",NA,"",NA,NA,NA,NA,1620,1
201708,3,1511,201708,3,1512,"OHIO",39,2017,"August","Strong Wind","Z",1,"WILLIAMS","IWX","03-AUG-17 15:11:00","EST-5","03-AUG-17 15:12:00",1,0,0,0,"0.00K","0.00K","Emergency Manager",45,"EG","","",NA,NA,NA,"",NA,"",NA,NA,NA,NA,1,1
201709,3,1150,201709,3,1350,"NEW JERSEY",34,2017,"September","Rip Current","Z",24,"EASTERN CAPE MAY","PHI","03-SEP-17 11:50:00","EST-5","03-SEP-17 13:50:00",0,0,1,0,"","","Newspaper",NA,"","","",NA,NA,NA,"",NA,"",NA,NA,NA,NA,120,1
201709,3,1354,201709,3,1400,"CALIFORNIA",6,2017,"September","Thunderstorm Wind","C",83,"SANTA BARBARA","LOX","03-SEP-17 13:54:00","PST-8","03-SEP-17 14:00:00",2,0,0,0,"0.00K","0.00K","Broadcast Media",70,"MG","","",NA,NA,1,"SANTA BARBARA",2,"SANTA BARBARA",34.4134,-119.6979,34.41,-119.6857,6,2
201712,3,0,201712,3,1000,"MINNESOTA",27,2017,"December","Cold/Wind Chill","Z",19,"CENTRAL ST. LOUIS","DLH","03-DEC-17 00:00:00","CST-6","03-DEC-17 10:00:00",0,12,0,0,"0.00K","0.00K","Newspaper",NA,"","","",NA,NA,NA,"",NA,"",NA,NA,NA,NA,600,12
201701,4,0,201701,4,1000,"WISCONSIN",55,2017,"January","Cold/Wind Chill","Z",66,"MILWAUKEE","MKX","04-JAN-17 00:00:00","CST-6","04-JAN-17 10:00:00",0,0,1,0,"0.00K","0.00K","County Official",NA,"","","",NA,NA,NA,"",NA,"",NA,NA,NA,NA,600,1
201705,4,1650,201705,4,1700,"GEORGIA",13,2017,"May","Tornado","C",51,"CHATHAM","CHS","04-MAY-17 16:50:00","EST-5","04-MAY-17 17:00:00",5,0,0,0,"","0.00K","NWS Storm Survey",NA,"","","EF1",2.78,120,2,"CENTRAL JCT",2,"GARDEN CITY",32.0808,-81.148,32.1178,-81.1292,10,5
201705,4,2107,201705,4,2110,"SOUTH CAROLINA",45,2017,"May","Tornado","C",31,"DARLINGTON","ILM","04-MAY-17 21:07:00","EST-5","04-MAY-17 21:10:00",1,0,0,0,"60.00K","0.00K","NWS Storm Survey",NA,"","","EF1",0.86,75,1,"HARTSVILLE",1,"HARTSVILLE",34.357,-80.0505,34.3695,-80.0504,3,1
201707,4,240,201707,4,245,"TEXAS",48,2017,"July","Thunderstorm Wind","C",219,"HOCKLEY","LUB","04-JUL-17 02:40:00","CST-6","04-JUL-17 02:45:00",1,0,0,0,"1.00M","","NWS Storm Survey",96,"EG","","",NA,NA,3,"LEVELLAND",2,"LEVELLAND",33.5947,-102.4144,33.5901,-102.3311,5,1
201708,4,0,201708,4,1,"INDIANA",18,2017,"August","Thunderstorm Wind","C",49,"FULTON","IWX","04-AUG-17 00:00:00","EST-5","04-AUG-17 00:01:00",0,0,1,0,"0.00K","0.00K","Broadcast Media",50,"EG","","",NA,NA,2,"BRUCE LAKE",2,"BRUCE LAKE",41.0843,-86.424,41.0843,-86.424,1,1
201708,4,1230,201708,4,1535,"NEVADA",32,2017,"August","Flash Flood","C",3,"CLARK","VEF","04-AUG-17 12:30:00","PST-8","04-AUG-17 15:35:00",0,0,1,0,"10.00K","0.00K","Fire Department/Rescue",NA,"","Heavy Rain","",NA,NA,2,"BRACKEN",1,"EAST LAS VEGAS",36.1187,-115.1691,36.1154,-115.057,185,1
201709,4,2151,201709,4,2202,"OHIO",39,2017,"September","Tornado","C",139,"RICHLAND","CLE","04-SEP-17 21:51:00","EST-5","04-SEP-17 22:02:00",2,0,0,0,"800.00K","0.00K","NWS Storm Survey",NA,"","","EF2",8.58,200,2,"CRESTLINE",0,"ROSELAND",40.8133,-82.7257,40.8172,-82.5617,11,2
201712,4,628,201712,31,2359,"CALIFORNIA",6,2017,"December","Wildfire","Z",44,"VENTURA COUNTY INTERIOR VALLEYS","LOX","04-DEC-17 06:28:00","PST-8","31-DEC-17 23:59:00",0,0,1,0,"0.00K","0.00K","Fire Department/Rescue",NA,"","","",NA,NA,NA,"",NA,"",NA,NA,NA,NA,39931,1
201712,4,628,201712,31,2359,"CALIFORNIA",6,2017,"December","Wildfire","Z",40,"VENTURA COUNTY COAST","LOX","04-DEC-17 06:28:00","PST-8","31-DEC-17 23:59:00",0,0,1,0,"0.00K","0.00K","Fire Department/Rescue",NA,"","","",NA,NA,NA,"",NA,"",NA,NA,NA,NA,39931,1
201712,4,628,201712,31,2359,"CALIFORNIA",6,2017,"December","Wildfire","Z",53,"VENTURA COUNTY MOUNTAINS","LOX","04-DEC-17 06:28:00","PST-8","31-DEC-17 23:59:00",0,0,1,0,"0.00K","0.00K","Fire Department/Rescue",NA,"","","",NA,NA,NA,"",NA,"",NA,NA,NA,NA,39931,1
201712,4,628,201712,31,2359,"CALIFORNIA",6,2017,"December","Wildfire","Z",52,"SANTA BARBARA COUNTY MOUNTAINS","LOX","04-DEC-17 06:28:00","PST-8","31-DEC-17 23:59:00",0,0,1,0,"0.00K","0.00K","Fire Department/Rescue",NA,"","","",NA,NA,NA,"",NA,"",NA,NA,NA,NA,39931,1
201712,4,628,201712,31,2359,"CALIFORNIA",6,2017,"December","Wildfire","Z",39,"SANTA BARBARA COUNTY SOUTH COAST","LOX","04-DEC-17 06:28:00","PST-8","31-DEC-17 23:59:00",0,0,1,0,"0.00K","0.00K","Fire Department/Rescue",NA,"","","",NA,NA,NA,"",NA,"",NA,NA,NA,NA,39931,1
201712,4,1654,201712,4,1709,"MISSOURI",29,2017,"December","Tornado","C",175,"RANDOLPH","EAX","04-DEC-17 16:54:00","CST-6","04-DEC-17 17:09:00",2,0,0,0,"200.00K","0.00K","NWS Storm Survey",NA,"","","EF1",10,30,2,"HIGBEE",6,"RENICK",39.3099,-92.493,39.3593,-92.3171,15,2
201712,4,1713,201712,4,1726,"MISSOURI",29,2017,"December","Tornado","C",45,"CLARK","DVN","04-DEC-17 17:13:00","CST-6","04-DEC-17 17:26:00",1,0,0,0,"100.00K","4.00K","NWS Storm Survey",NA,"","","EF2",6.9,50,3,"WAYLAND",3,"ALEXANDRIA",40.3779,-91.6274,40.4014,-91.5,13,1
201701,5,845,201701,5,2230,"KENTUCKY",21,2017,"January","Winter Weather","Z",112,"BREATHITT","JKL","05-JAN-17 08:45:00","EST-5","05-JAN-17 22:30:00",0,0,0,1,"","","Broadcast Media",NA,"","","",NA,NA,NA,"",NA,"",NA,NA,NA,NA,825,1
201701,5,900,201701,6,100,"KENTUCKY",21,2017,"January","Winter Weather","Z",105,"LAWRENCE","RLX","05-JAN-17 09:00:00","EST-5","06-JAN-17 01:00:00",0,0,0,1,"15.00K","0.00K","Emergency Manager",NA,"","","",NA,NA,NA,"",NA,"",NA,NA,NA,NA,960,1
201701,5,800,201701,5,2000,"KENTUCKY",21,2017,"January","Winter Weather","Z",5,"MCCRACKEN","PAH","05-JAN-17 08:00:00","CST-6","05-JAN-17 20:00:00",0,1,0,0,"0.00K","0.00K","Trained Spotter",NA,"","","",NA,NA,NA,"",NA,"",NA,NA,NA,NA,720,1
201703,5,1145,201703,5,2010,"UTAH",49,2017,"March","High Wind","Z",16,"SOUTHWEST UTAH","SLC","05-MAR-17 11:45:00","MST-7","05-MAR-17 20:10:00",10,0,0,0,"80.00K","0.00K","ASOS",61,"MG","","",NA,NA,NA,"",NA,"",NA,NA,NA,NA,505,10
201704,5,1217,201704,5,1219,"SOUTH CAROLINA",45,2017,"April","Tornado","C",37,"EDGEFIELD","CAE","05-APR-17 12:17:00","EST-5","05-APR-17 12:19:00",1,0,0,0,"","","NWS Storm Survey",NA,"","","EF1",1.07,1000,1,"JOHNSTON",1,"JOHNSTON",33.839,-81.794,33.8465,-81.7777,2,1
201704,5,1559,201704,5,1606,"TENNESSEE",47,2017,"April","Tornado","C",177,"WARREN","OHX","05-APR-17 15:59:00","CST-6","05-APR-17 16:06:00",1,0,0,0,"50.00K","0.00K","NWS Storm Survey",NA,"","","EF1",3.4,125,2,"IRVING COLLEGE",1,"IRVING COLLEGE",35.5627,-85.7538,35.5948,-85.7081,7,1
201704,5,1600,201704,5,1601,"SOUTH CAROLINA",45,2017,"April","Thunderstorm Wind","C",33,"DILLON","ILM","05-APR-17 16:00:00","EST-5","05-APR-17 16:01:00",1,0,0,0,"45.00K","0.00K","Fire Department/Rescue",50,"EG","","",NA,NA,1,"LATTA",1,"LATTA",34.3415,-79.4351,34.3415,-79.4351,1,1
201705,5,710,201705,6,30,"INDIANA",18,2017,"May","Flood","C",105,"MONROE","IND","05-MAY-17 07:10:00","EST-5","06-MAY-17 00:30:00",0,1,0,0,"35.00K","10.00K","Trained Spotter",NA,"","Heavy Rain","",NA,NA,2,"FLEENER",2,"FLEENER",39.2902,-86.434,39.2811,-86.4351,1040,1
201705,5,900,201705,5,1400,"KENTUCKY",21,2017,"May","Strong Wind","Z",5,"MCCRACKEN","PAH","05-MAY-17 09:00:00","CST-6","05-MAY-17 14:00:00",1,0,0,0,"1.00K","0.00K","ASOS",35,"MG","","",NA,NA,NA,"",NA,"",NA,NA,NA,NA,300,1
201707,5,1620,201707,5,1630,"GEORGIA",13,2017,"July","Thunderstorm Wind","C",187,"LUMPKIN","FFC","05-JUL-17 16:20:00","EST-5","05-JUL-17 16:30:00",1,0,0,0,"6.00K","","Emergency Manager",50,"EG","","",NA,NA,3,"JAY",2,"STAY",34.5252,-84.1076,34.5678,-83.8679,10,1
201711,5,1948,201711,5,2300,"PENNSYLVANIA",42,2017,"November","Flash Flood","C",49,"ERIE","CLE","05-NOV-17 19:48:00","EST-5","05-NOV-17 23:00:00",0,0,2,0,"270.00K","0.00K","Emergency Manager",NA,"","Heavy Rain","",NA,NA,1,"EAGLEHURST",1,"SWANVILLE",42.11,-80.1542,42.0677,-80.2455,192,2
201711,5,1336,201711,5,1343,"INDIANA",18,2017,"November","Tornado","C",9,"BLACKFORD","IWX","05-NOV-17 13:36:00","EST-5","05-NOV-17 13:43:00",1,0,0,0,"0.00K","0.00K","NWS Storm Survey",NA,"","","EF2",2.96,450,2,"MILLGROVE",4,"TRENTON",40.3789,-85.2575,40.3977,-85.2066,7,1
201711,5,1440,201711,5,1449,"OHIO",39,2017,"November","Tornado","C",107,"MERCER","ILN","05-NOV-17 14:40:00","EST-5","05-NOV-17 14:49:00",8,0,0,0,"5.00M","0.00K","NWS Storm Survey",NA,"","","EF2",5.41,200,1,"CELINA",1,"NEPTUNE",40.5408,-84.5732,40.591,-84.494,9,8
